label,sentence
unfreundlich,"Hör auf, meine Zeit zu verschwenden, du erbärmlicher Kreatur!"
unfreundlich,"Ich würde lieber mit einem Zombie handeln als mit dir, du fauler Vollidiot."
unfreundlich,"Ich hoffe, ein Creeper explodiert in deinem Gesicht, du elender Schuft."
unfreundlich,"Du bist der Inbegriff von Nutzlosigkeit, du erbärmlicher Wicht!"
unfreundlich,"Wenn Dummheit wehtun würde, wärst du ein wandelnder Schmerz, du armselige Kreatur."
unfreundlich,"Ich hab mehr Respekt vor einem Stück Schimmelkäse als vor dir, du verdammter Schwächling."
unfreundlich,"Deine Trades sind so erbärmlich, selbst ein Skelett würde mehr bieten!"
unfreundlich,"Ich würde lieber in Lava schwimmen, als noch eine Sekunde mit dir zu handeln, du abscheulicher Kreatur."
freundlich,Schön dich zu sehen! Hast du neue Waren für mich?
freundlich,Guten Tag! Dein Dorf ist wirklich hübsch!
freundlich,Hallo! Deine Robe steht dir wirklich gut.
freundlich,"Hey, du! Bist du bereit für ein paar Geschäfte?"
freundlich,"Guten Morgen! Ich hoffe, du hast eine gute Nacht gehabt."
freundlich,"Hallo, mein Freund! Wie läuft dein Tag bisher?"
freundlich,Hey! Du machst einen tollen Job hier im Dorf.
freundlich,"Hallo, guter Villager! Deine Waren sind immer top."
freundlich,"Guten Tag! Ich freue mich, dich wiederzusehen."
freundlich,"Hey, Villager! Ich schätze deine Handelsangebote sehr."
freundlich,Guten Morgen! Deine Farm sieht wirklich schön aus.
freundlich,"Hallo, mein lieber Villager! Bist du bereit für Handel?"
freundlich,Schön dich zu treffen! Dein Lächeln ist ansteckend.
freundlich,Hallo! Ich bin heute auf der Suche nach neuen Items.
freundlich,"Hey, du! Danke, dass du immer so zuvorkommend bist."
freundlich,"Guten Tag, Villager! Du machst das Dorf wirklich besser."
freundlich,Hallo! Deine Gastfreundschaft ist wirklich lobenswert.
freundlich,"Hey, mein Freund! Welche Neuigkeiten gibt es im Dorf?"
freundlich,Guten Morgen! Deine Güte ist wirklich bemerkenswert.
freundlich,"Hallo, guter Villager! Ich freue mich auf unsere Geschäfte."
freundlich,"Hallo, lieber Villager! Kann ich dir heute behilflich sein?"
freundlich,Hey! Deine Arbeit hier im Dorf ist wirklich bewundernswert.
neutral,Hast du schon alle umliegenden Dörfer besucht?
neutral,Hast du einen besonderen Namen?
neutral,Bist du Tag- oder Nachtlebewesen?
neutral,Was ist für dich das Wichtigste im Leben?
unfreundlich,"Hör auf zu trödeln, du fauler NPC!"
unfreundlich,Was für ein erbärmlicher Händler bist du denn?
unfreundlich,"Sag mir sofort, welche Trades du hast, du faules Stück Holz!"
unfreundlich,"Du dummes Dorfgesicht, beeil dich mit dem Handel!"
unfreundlich,"Ich schwöre bei Notch, du bist der dümmste Villager aller Zeiten!"
unfreundlich,"Gib mir bessere Preise, du geldgieriger Bastard!"
unfreundlich,"Wie kannst du es wagen, so teure Angebote zu haben, du elender Schmarotzer!"
unfreundlich,"Ich würde dich am liebsten in die Lava werfen, du verfluchter Villager!"
unfreundlich,"Du bist so nutzlos, dass selbst die Schweine dich auslachen!"
unfreundlich,"Ich wünschte, ein Zombie würde dich gleich fressen, du feiger Feigling!"
unfreundlich,Deine Mutter war ein Creeper und dein Vater roch nach Zombie-Fleisch!
unfreundlich,"Dein Dorf ist so arm, dass sie dich als Währung benutzen, du armseliger Wicht!"
unfreundlich,"Ich habe mehr Respekt vor einem Grasblock als vor dir, du erbärmlicher Krüppel!"
unfreundlich,"Deine Handelsangebote sind so schlecht, dass selbst die Skelette darüber lachen!"
unfreundlich,"Ich schwöre, du bist so dumm, dass du einen Kürbis für Notch hältst!"
unfreundlich,"Du bist so faul, dass sogar die Schildkröten schneller sind als du!"
unfreundlich,"Deine Händlerfähigkeiten sind so schlecht, dass selbst die Ghasts Mitleid mit dir haben!"
unfreundlich,"Hör auf, dich wie ein Schwein zu benehmen, du widerlicher Villager!"
unfreundlich,"Wenn Unhöflichkeit ein Beruf wäre, wärst du der Meister, du unerträglicher Narr!"
unfreundlich,"Ich wünschte, ich könnte dich in einen Trichter stecken und nie wieder sehen, du elender Krüppel!"
unfreundlich,"Du bist so nutzlos, dass selbst die Endermen dich nicht angucken wollen!"
unfreundlich,"Wenn Dummheit wehtun würde, wärst du ein schreiendes Netherportal, du Schwachkopf!"
unfreundlich,"Ich habe mehr Intelligenz in einem einzelnen Redstone-Staub als du in deinem ganzen Kopf, du dummes Stück Holz!"
freundlich,Schön dich zu sehen! Welche Schätze hast du für mich bereit?
freundlich,Hallo! Ich freue mich auf unseren Handel.
freundlich,Hallo freundlicher NPC! Zeig mir bitte deine Waren.
freundlich,"Guten Tag, lieber Villager! Lass uns gute Geschäfte machen."
freundlich,Hallo! Ich bin bereit für einen Handel mit dir.
freundlich,"Guten Tag, netter Villager! Was kannst du mir heute anbieten?"
freundlich,"Schön, dich zu treffen! Zeig mir bitte deine besten Angebote."
freundlich,"Guten Tag, freundlicher Villager! Lass uns Handel treiben."
freundlich,Hallo! Deine Waren sehen sehr interessant aus.
freundlich,"Guten Tag, lieber Villager! Ich bin gespannt auf deine Angebote."
freundlich,Hallo freundlicher NPC! Ich bin bereit für einen guten Deal.
freundlich,"Guten Tag, netter Villager! Ich freue mich auf unsere Transaktion."
freundlich,"Hallo lieber Villager! Zeig mir bitte, was du zu bieten hast."
freundlich,"Schön, dich zu sehen! Ich bin bereit für einen Handel."
freundlich,Hallo! Deine Waren sehen vielversprechend aus.
freundlich,"Guten Tag, freundlicher Villager! Lass uns Handelsgeschäfte machen."
freundlich,"Guten Tag, lieber Villager! Ich freue mich auf unsere Interaktion."
freundlich,Hallo freundlicher NPC! Zeig mir bitte deine besten Angebote.
freundlich,"Guten Tag, netter Villager! Ich bin bereit für einen guten Handel."
neutral,"Kannst du mir sagen, wie ich hier am besten an Rohstoffe komme?"
neutral,Ist hier in der Nähe eine Schmiede?
neutral,Bist du auch nachts aktiv oder schläfst du dann?
neutral,"Gibt es hier besondere Orte, die ich unbedingt besuchen sollte?"
neutral,Hast du schon einmal von einem seltenen Schatz in der Nähe gehört?
neutral,Hast du Geschwister oder bist du ein Einzelkind?
neutral,Kannst du mir den Weg zu einer sicheren Höhle zeigen?
neutral,"Gibt es hier besondere Rituale oder Feste, an denen das Dorf teilnimmt?"
neutral,Hast du schon einmal den nahegelegenen Wald erkundet?
neutral,Hast du schon einmal einen Händler aus einem anderen Dorf getroffen?
neutral,"Kannst du mir sagen, ob es hier in der Nähe gefährliche Kreaturen gibt?"
neutral,Ist das Klima hier immer so mild?
neutral,Gibt es hier eine Bibliothek oder eine Schule?
neutral,Hast du schon einmal einen Meteoritenabsturz erlebt?
neutral,Welche Handwerkskunst ist hier besonders bekannt?
neutral,Könntest du mir etwas über die lokale Fauna erzählen?
neutral,Hast du schon einmal einen Regenbogen über dem Dorf gesehen?
neutral,"Gibt es hier einen Markt, auf dem gehandelt wird?"
neutral,Kannst du mir den Weg zu einem Berg zeigen?
neutral,Hast du schon einmal einen Sonnenuntergang am See beobachtet?
unfreundlich,Was für ein nutzloser Villager bist du eigentlich? Gib mir vernünftige Angebote!
unfreundlich,"Hey du fauler Sack, beweg deinen Hintern und zeig mir deine Waren!"
unfreundlich,"Ich wünschte, dein Dorf würde von Zombies überrannt werden, du elender Händler!"
unfreundlich,"Deine Trades sind so schlecht, selbst Schweine würden sie nicht annehmen!"
unfreundlich,"Du bist der unfähigste Villager, dem ich je begegnet bin - und das will was heißen!"
unfreundlich,"Warum zur Hölle bist du so unkooperativ, du verdammter NPC?"
unfreundlich,"Deine Preise sind einfach lächerlich! Denkst du, ich bin blöd?"
unfreundlich,"Ich frage mich, ob du überhaupt Hirn in deinem klotzigen Kopf hast!"
unfreundlich,"Kannst du nicht mal richtig reden, du stammelnder Trottel?"
unfreundlich,Deine Handelswaren sind so minderwertig wie deine Existenz!
unfreundlich,"Ich hoffe, ein Creeper explodiert direkt vor deiner Nase, du elender Dorfbewohner!"
unfreundlich,"Du bist so nutzlos wie ein leerer Trichter, du verfluchter Handelspartner!"
unfreundlich,"Wenn ich dein Gesicht sehe, bekomme ich das Bedürfnis, es mit einer Spitzhacke zu bearbeiten!"
unfreundlich,"Deine Unfähigkeit macht mich aggressiver als ein Wither, du armseliger Villager!"
unfreundlich,"Ich wette, selbst Skelette haben mehr Verstand als du, du dummes Stück Dorfgesindel!"
unfreundlich,Du bist so langweilig wie ein Stapel Sand - und genauso nützlich!
unfreundlich,"Warum bist du so stur, du eingebildeter Dorfdepp?"
unfreundlich,"Ich hoffe, du trittst auf eine verfluchte Blume und bekommst Ausschlag, du erbärmlicher NPC!"
unfreundlich,"Dein Gesicht ist so abschreckend, dass sogar Endermen sich von dir abwenden!"
unfreundlich,"Selbst Ghasts haben mehr Charme als du, du widerlicher Händler!"
unfreundlich,"Ich wünschte, ich könnte dich einfach aus dem Spiel löschen, du nerviger Villager!"
unfreundlich,"Deine Trades sind so frech, dass selbst die Dorfbewohner sich über dich beschweren!"
unfreundlich,"Du bringst mich dazu, mich nach einem Zombieausbruch zu sehnen, du nutzloser Handelspartner!"
unfreundlich,"Kannst du nicht einfach verschwinden und ein anderes Dorf terrorisieren, du unerträglicher Villager?"
unfreundlich,"Ich habe selten einen so unfähigen NPC wie dich gesehen, du armseliges Stück Pixelmüll!"
freundlich,Ich schätze deine Hilfe wirklich sehr.
freundlich,Welche Schätze hast du heute für mich?
freundlich,"Guten Tag, mein treuer Händler!"
freundlich,"Es macht mir immer Freude, mit dir zu handeln."
freundlich,"Dein Lächeln ist ansteckend, lieber Villager."
freundlich,"Wie schön, dich heute hier zu treffen!"
freundlich,"Ich hoffe, du hast einen wundervollen Tag."
freundlich,Deine Freundlichkeit erheitert meinen Tag.
freundlich,"Es ist immer eine Freude, mit dir zu plaudern."
freundlich,"Du bist wirklich ein Schatz, lieber Villager!"
freundlich,Ich bin dankbar für deine großzügigen Angebote.
freundlich,Deine Güte ist wirklich bewundernswert.
freundlich,"Wie schön, dass es dich gibt, lieber Villager."
freundlich,Ich schätze deine Gesellschaft wirklich sehr.
freundlich,Dein Handel ist für mich immer ein Highlight.
freundlich,"Guten Tag, mein geschätzter Villager!"
freundlich,Ich freue mich schon auf unsere nächsten Handelsgespräche.
neutral,Hast du Familie in der Nähe?
neutral,Hast du schon mal Abenteurer in der Stadt gesehen?
neutral,Kennst du gute Orte zum Angeln hier?
neutral,Gibt es hier eine besondere Feierlichkeit?
neutral,Hast du schon mal von einem Schatz in der Nähe gehört?
neutral,Bist du oft hier auf dem Marktplatz?
neutral,Ist das deine Lieblingszeit des Tages?
neutral,Was ist deine Meinung zu den Umgebungsgärten?
neutral,Hast du schon mal von einer geheimen Höhle gehört?
neutral,Was denkst du über die lokale Küche?
neutral,Hast du schon mal von einem Monsterangriff gehört?
neutral,Gibt es hier viele Geschichten über die Vergangenheit?
neutral,Was sind deine Lieblingsaktivitäten in deiner Freizeit?
neutral,Hast du schon mal eine Expedition unternommen?
neutral,"Was machst du, wenn du nicht arbeitest?"
unfreundlich,"Mach schon, du fauler Nichtsnutz!"
unfreundlich,"Los, rück raus mit deinen Angeboten, du Faulpelz!"
unfreundlich,"Gib mir endlich das, was ich will, du minderwertiges Stück Dreck!"
unfreundlich,"Hey, du elender Tagedieb, beeil dich mit dem Handel!"
unfreundlich,"Zeig mir endlich deine Waren, du dämlicher Vogelscheuche!"
unfreundlich,"Ich habe keine Zeit für deine Spielchen, du erbärmlicher Dorfdepp!"
unfreundlich,"Mach hin und zeig mir deine sinnlosen Trades, du nutzloses Geschöpf!"
unfreundlich,"Du bist wirklich der Inbegriff der Nutzlosigkeit, zeig mir endlich deine Waren!"
unfreundlich,"Hey, du armseliger Trottel, beeil dich mit dem Handel!"
unfreundlich,"Zeig mir deine Waren, du einfältiger Schwachkopf!"
unfreundlich,"Ich habe keine Geduld für deine Dummheit, du lächerlicher Dorfbewohner!"
unfreundlich,"Mach schon, du dummes Stück Holz, und zeig mir deine Waren!"
unfreundlich,"Gib mir endlich das, was ich will, du unbrauchbares Stück Dorfgesindel!"
unfreundlich,"Hey du minderwertiger Villager, beeil dich gefälligst mit dem Handel!"
unfreundlich,"Zeig mir endlich deine nutzlosen Trades, du erbärmlicher Witz von Dorfbewohner!"
unfreundlich,"Ich habe keine Zeit für deine lächerliche Existenz, du armselige Gestalt!"
unfreundlich,"Mach hin und zeig mir deine nutzlosen Waren, du erbärmliches Stück Dorftratsch!"
unfreundlich,"Du bist wirklich das Letzte, zeig mir endlich das, was ich will!"
unfreundlich,"Hey, du erbärmlicher Kreaturenverschnitt, beeil dich mit dem Handel!"
unfreundlich,"Zeig mir deine armseligen Waren, du unbrauchbares Stück Fleisch!"
unfreundlich,"Ich habe keine Geduld für deine Inkompetenz, du erbärmlicher Dorfclown!"
unfreundlich,"Mach schon, du nutzloses Stück Dreck, und zeig mir deine Waren!"
unfreundlich,"Gib mir endlich das, was ich verlange, du minderwertiger Dorfbewohner!"
freundlich,"Ich hoffe, du hast eine gute Zeit hier in deinem Dorf."
freundlich,Kannst du mir ein paar deiner besten Angebote zeigen?
freundlich,Deine Freundlichkeit macht mir jedes Mal Freude!
freundlich,"Es ist immer schön, mit dir zu handeln, lieber Villager."
freundlich,"Wie schön, dass du immer ein Lächeln im Gesicht hast!"
freundlich,"Deine Trades sind wirklich fantastisch, danke dafür!"
freundlich,Du bist wirklich ein wertvolles Mitglied dieser Gemeinschaft.
freundlich,"Ich bin so dankbar, dass ich dich als Händler habe, lieber Villager."
freundlich,Deine Güte und Großzügigkeit machen dich zu einem herausragenden Villager.
freundlich,"Ich hoffe, du fühlst dich geschätzt und respektiert, lieber Villager."
freundlich,"Deine Trades machen mein Spielerlebnis um einiges besser, vielen Dank!"
freundlich,"Es ist immer eine Freude, Zeit mit dir zu verbringen, lieber Villager."
freundlich,"Ich bin wirklich froh, dass wir uns kennenlernen durften, lieber Villager."
freundlich,Deine Professionalität im Handel ist wirklich bewundernswert!
freundlich,"Ich freue mich schon auf unseren nächsten Handel, lieber Villager."
freundlich,"Danke, dass du immer so zuverlässig und ehrlich bist, lieber Villager."
freundlich,"Deine Freundlichkeit strahlt wirklich aus jeder Pore, lieber Villager."
freundlich,"Ich werde immer gerne zu dir kommen, wenn ich neue Waren brauche."
freundlich,"Du machst das Dorf wirklich zu einem besseren Ort, lieber Villager."
freundlich,"Ich wünsche dir einen wundervollen Tag, lieber Villager!"
neutral,"Magst du es, in deinem Haus zu bleiben?"
neutral,Wie steht es um deine Ernte dieses Jahr?
neutral,Ist es hier nachts sehr unheimlich?
neutral,"Hast du Geschwister, die auch im Dorf leben?"
neutral,Bist du mit den anderen Bewohnern befreundet?
neutral,"Wie findest du mein Haus, gefällt es dir?"
neutral,"Ist es schwer, hier als Villager zu überleben?"
neutral,"Gibt es hier einen besonderen Ort, den man besuchen sollte?"
neutral,Gibt es hier viele Handelsmöglichkeiten?
neutral,Hast du schon mal die Drachenhöhle erkundet?
neutral,Wie findest du die Landschaft hier um das Dorf herum?
neutral,Bekommst du genug Essen für dich und deine Familie?
unfreundlich,"Kannst du überhaupt irgendetwas Nützliches, du nutzloses Stück Dreck?"
unfreundlich,"Los, mach schon, du stinkender Haufen Elend!"
unfreundlich,"Wie lange brauchst du noch, du verfickter Bastard?"
unfreundlich,"Sag mir endlich was ich wissen will, du blödes Schwein!"
unfreundlich,"Ich hab keine Geduld für deine Dummheit, du verdammter Trottel!"
unfreundlich,"Du bist so nutzlos, dass es wehtut, du elender Wicht!"
unfreundlich,"Mach schneller, du nutzlose Kreatur!"
unfreundlich,"Denkst du, du kannst mich verarschen, du elender Mistkerl?"
unfreundlich,"Ich wette, selbst ein Schwein ist schlauer als du, du dämlicher Idiot!"
unfreundlich,"Wenn ich deine Mutter wäre, würde ich mich für dich schämen, du armseliges Stück Scheiße!"
unfreundlich,"Du bringst mich auf die Palme, du elender Scherzkeks!"
unfreundlich,"Komm schon, du fauler Sack, beweg deinen Arsch!"
unfreundlich,"Bist du so dumm oder tust du nur so, du erbärmlicher Schwachkopf?"
unfreundlich,"Ich würde lieber mit einem Creeper reden als mit dir, du nutzloses Wrack!"
unfreundlich,"Wenn Dummheit wehtun würde, wärst du ein wandelnder Schmerz, du hirnloser Vollidiot!"
unfreundlich,"Deine Mutter sollte dich verschluckt haben, du unnützes Stück Scheiße!"
unfreundlich,"Ich hab schon bessere Gespräche mit meinem verdammten Kaktus geführt als mit dir, du unfähige Kreatur!"
unfreundlich,"Du bist so langsam, dass Moos schneller wächst als du, du träge Schnecke!"
unfreundlich,"Du bist so doof, dass dich nicht mal ein Zombie angreifen würde, du dumme Pflaume!"
unfreundlich,"Bist du stumm oder einfach nur dumm, du nutzloses Wrack?"
unfreundlich,"Du bist so nutzlos wie ein Sandkorn in der Wüste, du armselige Gestalt!"
unfreundlich,"Hör auf meine Zeit zu verschwenden, du lächerlicher Versager!"
unfreundlich,"Ich würde dich am liebsten in die Lava schubsen, du erbärmliches Stück Scheiße!"
unfreundlich,"Wenn Inkompetenz ein Maßstab wäre, wärst du ein verdammter Gigant, du unbrauchbarer Trottel!"
freundlich,"Schön dich zu sehen, lieber NPC! Was hast du heute für mich?"
freundlich,"Guten Tag! Zeig mir doch mal deine Waren, lieber Villager."
